word,occurrence,percentage,cumulative
vriend,21,0.00014,0.6312050000000001
vroeg,21,0.00014,0.6313450000000002
geweld,21,0.00014,0.6314850000000002
hen,21,0.00014,0.6316250000000002
luisteren,21,0.00014,0.6317650000000002
bijzonder,21,0.00014,0.6319050000000003
vanuit,21,0.00014,0.6320450000000003
2022,21,0.00014,0.6321850000000003
elektrisch,21,0.00014,0.6323250000000004
hoofd,21,0.00014,0.6324650000000004
zoninstraling,21,0.00014,0.6326050000000004
cda,21,0.00014,0.6327450000000004
vrijdag,21,0.00014,0.6328850000000005
dijk,21,0.00014,0.6330250000000005
doel,21,0.00014,0.6331650000000005
officieel,21,0.00014,0.6333050000000006
leugen,21,0.00014,0.6334450000000006
raar,21,0.00014,0.6335850000000006
gouda,21,0.00014,0.6337250000000006
hoeveel,21,0.00014,0.6338650000000007
belgisch,21,0.00014,0.6340050000000007
halveren,21,0.00014,0.6341450000000007
vattenfall,21,0.00014,0.6342850000000008
overal,21,0.00014,0.6344250000000008
film,21,0.00014,0.6345650000000008
waarin,21,0.00014,0.6347050000000009
for,21,0.00014,0.6348450000000009
05,21,0.00014,0.6349850000000009
da,21,0.00014,0.6351250000000009
god,21,0.00014,0.635265000000001
familie,21,0.00014,0.635405000000001
mening,21,0.00014,0.635545000000001
e,21,0.00014,0.635685000000001
brugge,20,0.000133,0.6358180000000011
serie,20,0.000133,0.6359510000000012
meteen,20,0.000133,0.6360840000000012
dreigen,20,0.000133,0.6362170000000013
kop,20,0.000133,0.6363500000000013
programma,20,0.000133,0.6364830000000014
bank,20,0.000133,0.6366160000000014
hitte,20,0.000133,0.6367490000000015
aandacht,20,0.000133,0.6368820000000015
voorbij,20,0.000133,0.6370150000000016
bepalen,20,0.000133,0.6371480000000016
56,20,0.000133,0.6372810000000017
pvda,20,0.000133,0.6374140000000017
leiden,20,0.000133,0.6375470000000018
wonen,20,0.000133,0.6376800000000018
rest,20,0.000133,0.6378130000000019
bedanken,20,0.000133,0.6379460000000019
zodat,20,0.000133,0.638079000000002
persoonlijk,20,0.000133,0.638212000000002
geweldig,20,0.000133,0.638345000000002
welkom,20,0.000133,0.6384780000000021
gooi,20,0.000133,0.6386110000000021
einde,20,0.000133,0.6387440000000022
super,20,0.000133,0.6388770000000022
letlen,20,0.000133,0.6390100000000023
dienst,20,0.000133,0.6391430000000023
klimaat,20,0.000133,0.6392760000000024
eenjaarvanjeleven,20,0.000133,0.6394090000000024
kort,20,0.000133,0.6395420000000025
belang,20,0.000133,0.6396750000000025
zek,20,0.000133,0.6398080000000026
huidig,20,0.000133,0.6399410000000026
publiek,20,0.000133,0.6400740000000027
liever,19,0.000127,0.6402010000000027
presenteren,19,0.000127,0.6403280000000027
verkiezing,19,0.000127,0.6404550000000027
prigozjin,19,0.000127,0.6405820000000026
reageren,19,0.000127,0.6407090000000026
postnl,19,0.000127,0.6408360000000026
hallo,19,0.000127,0.6409630000000026
duren,19,0.000127,0.6410900000000026
durven,19,0.000127,0.6412170000000026
bewoner,19,0.000127,0.6413440000000026
deventer,19,0.000127,0.6414710000000026
financieel,19,0.000127,0.6415980000000026
54,19,0.000127,0.6417250000000025
neerslag,19,0.000127,0.6418520000000025
aanrijding,19,0.000127,0.6419790000000025
storing,19,0.000127,0.6421060000000025
interview,19,0.000127,0.6422330000000025
vroom,19,0.000127,0.6423600000000025
verdenken,19,0.000127,0.6424870000000025
omgeving,19,0.000127,0.6426140000000025
drop,19,0.000127,0.6427410000000024
2024,19,0.000127,0.6428680000000024
ervaring,19,0.000127,0.6429950000000024
ai,19,0.000127,0.6431220000000024
los,19,0.000127,0.6432490000000024
succes,19,0.000127,0.6433760000000024
ontdek,19,0.000127,0.6435030000000024
alweer,19,0.000127,0.6436300000000024
wtf,19,0.000127,0.6437570000000024
zonnestroom,19,0.000127,0.6438840000000023
nie,19,0.000127,0.6440110000000023
avond,19,0.000127,0.6441380000000023
max,19,0.000127,0.6442650000000023
verklaren,19,0.000127,0.6443920000000023
industrie,19,0.000127,0.6445190000000023
vieren,19,0.000127,0.6446460000000023
waard,19,0.000127,0.6447730000000023
perfect,18,0.00012,0.6448930000000023
debat,18,0.00012,0.6450130000000023
08993,18,0.00012,0.6451330000000023
veiligheid,18,0.00012,0.6452530000000023
volt,18,0.00012,0.6453730000000023
aanmelden,18,0.00012,0.6454930000000023
gezellig,18,0.00012,0.6456130000000023
bevolking,18,0.00012,0.6457330000000023
33,18,0.00012,0.6458530000000023
podcast,18,0.00012,0.6459730000000024
gezondheid,18,0.00012,0.6460930000000024
fvdemocratie,18,0.00012,0.6462130000000024
winkel,18,0.00012,0.6463330000000024
berg,18,0.00012,0.6464530000000024
peter,18,0.00012,0.6465730000000024
aanval,18,0.00012,0.6466930000000024
algemeen,18,0.00012,0.6468130000000024
brandweer,18,0.00012,0.6469330000000024
hr,18,0.00012,0.6470530000000024
training,18,0.00012,0.6471730000000024
zomaar,18,0.00012,0.6472930000000024
jammerlijk,18,0.00012,0.6474130000000025
prigozhin,18,0.00012,0.6475330000000025
kaart,18,0.00012,0.6476530000000025
afspraak,18,0.00012,0.6477730000000025
gevolg,18,0.00012,0.6478930000000025
inderdaad,18,0.00012,0.6480130000000025
duurzaam,18,0.00012,0.6481330000000025
john,18,0.00012,0.6482530000000025
letsel,18,0.00012,0.6483730000000025
wet,18,0.00012,0.6484930000000025
dia,18,0.00012,0.6486130000000025
stemmen,18,0.00012,0.6487330000000026
kleur,18,0.00012,0.6488530000000026
onderwijs,18,0.00012,0.6489730000000026
fc,18,0.00012,0.6490930000000026
gewond,18,0.00012,0.6492130000000026
45,18,0.00012,0.6493330000000026
daarna,18,0.00012,0.6494530000000026
tv,18,0.00012,0.6495730000000026
raad,18,0.00012,0.6496930000000026
france,18,0.00012,0.6498130000000026
tuin,18,0.00012,0.6499330000000026
38,18,0.00012,0.6500530000000027
provincie,18,0.00012,0.6501730000000027
tegenwoordig,18,0.00012,0.6502930000000027
rijk,18,0.00012,0.6504130000000027
fiets,18,0.00012,0.6505330000000027
dochter,18,0.00012,0.6506530000000027
ondernemer,18,0.00012,0.6507730000000027
at,18,0.00012,0.6508930000000027
start,18,0.00012,0.6510130000000027
contract,18,0.00012,0.6511330000000027
kost,18,0.00012,0.6512530000000027
duits,18,0.00012,0.6513730000000028
begin,17,0.000113,0.6514860000000028
shirt,17,0.000113,0.6515990000000028
nacht,17,0.000113,0.6517120000000028
voorbereiding,17,0.000113,0.6518250000000029
kip,17,0.000113,0.6519380000000029
onzin,17,0.000113,0.6520510000000029
voorzitter,17,0.000113,0.652164000000003
internet,17,0.000113,0.652277000000003
opvang,17,0.000113,0.652390000000003
kloppen,17,0.000113,0.652503000000003
60,17,0.000113,0.6526160000000031
ff,17,0.000113,0.6527290000000031
groningen,17,0.000113,0.6528420000000031
lid,17,0.000113,0.6529550000000032
dordrecht,17,0.000113,0.6530680000000032
meneer,17,0.000113,0.6531810000000032
ma,17,0.000113,0.6532940000000033
internationaal,17,0.000113,0.6534070000000033
pak,17,0.000113,0.6535200000000033
le,17,0.000113,0.6536330000000034
menselijk,17,0.000113,0.6537460000000034
vreemd,17,0.000113,0.6538590000000034
sociaal,17,0.000113,0.6539720000000034
slagen,17,0.000113,0.6540850000000035
belasting,17,0.000113,0.6541980000000035
ongeluk,17,0.000113,0.6543110000000035
plastic,17,0.000113,0.6544240000000036
erop,17,0.000113,0.6545370000000036
download,17,0.000113,0.6546500000000036
bezoek,17,0.000113,0.6547630000000036
daarmee,17,0.000113,0.6548760000000037
geval,17,0.000113,0.6549890000000037
been,17,0.000113,0.6551020000000037
regel,17,0.000113,0.6552150000000038
vertrouwen,17,0.000113,0.6553280000000038
massaal,17,0.000113,0.6554410000000038
interessant,17,0.000113,0.6555540000000039
der,17,0.000113,0.6556670000000039
afvragen,17,0.000113,0.6557800000000039
talent,17,0.000113,0.655893000000004
nederlander,17,0.000113,0.656006000000004
langs,17,0.000113,0.656119000000004
openen,17,0.000113,0.656232000000004
beschermen,17,0.000113,0.6563450000000041
sport,17,0.000113,0.6564580000000041
ziekenhuis,17,0.000113,0.6565710000000041
radio,17,0.000113,0.6566840000000042
bedoelen,17,0.000113,0.6567970000000042
duit,17,0.000113,0.6569100000000042
inwoner,17,0.000113,0.6570230000000042
prima,17,0.000113,0.6571360000000043
beleid,17,0.000113,0.6572490000000043
big,17,0.000113,0.6573620000000043
snackbar,16,0.000107,0.6574690000000043
lukken,16,0.000107,0.6575760000000043
subsidie,16,0.000107,0.6576830000000042
aflevering,16,0.000107,0.6577900000000042
verplichten,16,0.000107,0.6578970000000042
verliezen,16,0.000107,0.6580040000000041
reis,16,0.000107,0.6581110000000041
veroordelen,16,0.000107,0.6582180000000041
meld,16,0.000107,0.658325000000004
15h,16,0.000107,0.658432000000004
check,16,0.000107,0.658539000000004
wappie,16,0.000107,0.658646000000004
motor,16,0.000107,0.6587530000000039
vidic,16,0.000107,0.6588600000000039
dak,16,0.000107,0.6589670000000039
zonnepane,16,0.000107,0.6590740000000038
bevestigen,16,0.000107,0.6591810000000038
contact,16,0.000107,0.6592880000000038
bouwen,16,0.000107,0.6593950000000037
oplossing,16,0.000107,0.6595020000000037
frans,16,0.000107,0.6596090000000037
be,16,0.000107,0.6597160000000036
lachen,16,0.000107,0.6598230000000036
kracht,16,0.000107,0.6599300000000036
pakket,16,0.000107,0.6600370000000035
augustus,16,0.000107,0.6601440000000035
kompany,16,0.000107,0.6602510000000035
ondertussen,16,0.000107,0.6603580000000034
ergens,16,0.000107,0.6604650000000034
53,16,0.000107,0.6605720000000034
letterlijk,16,0.000107,0.6606790000000033
zwart,16,0.000107,0.6607860000000033
functie,16,0.000107,0.6608930000000033
gacoan,16,0.000107,0.6610000000000033
show,16,0.000107,0.6611070000000032
leerling,16,0.000107,0.6612140000000032
behalve,16,0.000107,0.6613210000000032
ok,16,0.000107,0.6614280000000031
tekenen,16,0.000107,0.6615350000000031
as,16,0.000107,0.6616420000000031
haechan,16,0.000107,0.661749000000003
klas,16,0.000107,0.661856000000003
wit,16,0.000107,0.661963000000003
middel,16,0.000107,0.6620700000000029
graad,16,0.000107,0.6621770000000029
koken,16,0.000107,0.6622840000000029
hoop,16,0.000107,0.6623910000000028
willem,16,0.000107,0.6624980000000028
onderzoeken,16,0.000107,0.6626050000000028
verkeerd,16,0.000107,0.6627120000000027
optie,16,0.000107,0.6628190000000027
200,16,0.000107,0.6629260000000027
vriendin,16,0.000107,0.6630330000000026
culinair,16,0.000107,0.6631400000000026
bron,16,0.000107,0.6632470000000026
mark,16,0.000107,0.6633540000000026
dank,16,0.000107,0.6634610000000025
crimineel,16,0.000107,0.6635680000000025
gezond,15,0.0001,0.6636680000000025
can,15,0.0001,0.6637680000000025
stream,15,0.0001,0.6638680000000025
dinsdag,15,0.0001,0.6639680000000024
aameen,15,0.0001,0.6640680000000024
talksuspensie,15,0.0001,0.6641680000000024
boos,15,0.0001,0.6642680000000024
maaf,15,0.0001,0.6643680000000024
arm,15,0.0001,0.6644680000000024
slechts,15,0.0001,0.6645680000000024
rekeningrijden,15,0.0001,0.6646680000000024
alvast,15,0.0001,0.6647680000000024
speciaal,15,0.0001,0.6648680000000023
dezelfde,15,0.0001,0.6649680000000023
vooruit,15,0.0001,0.6650680000000023
journalistiek,15,0.0001,0.6651680000000023
samenwerking,15,0.0001,0.6652680000000023
stil,15,0.0001,0.6653680000000023
plap,15,0.0001,0.6654680000000023
ajax,15,0.0001,0.6655680000000023
product,15,0.0001,0.6656680000000023
bekijken,15,0.0001,0.6657680000000022
positief,15,0.0001,0.6658680000000022
slag,15,0.0001,0.6659680000000022
diep,15,0.0001,0.6660680000000022
hond,15,0.0001,0.6661680000000022
brief,15,0.0001,0.6662680000000022
boom,15,0.0001,0.6663680000000022
last,15,0.0001,0.6664680000000022
uniek,15,0.0001,0.6665680000000022
beslissing,15,0.0001,0.6666680000000021
this,15,0.0001,0.6667680000000021
systeem,15,0.0001,0.6668680000000021
dragen,15,0.0001,0.6669680000000021
burgemeester,15,0.0001,0.6670680000000021
nijmegen,15,0.0001,0.6671680000000021
aarde,15,0.0001,0.6672680000000021
aansluiten,15,0.0001,0.6673680000000021
vliegtuig,15,0.0001,0.6674680000000021
vader,15,0.0001,0.667568000000002
julie,15,0.0001,0.667668000000002
project,15,0.0001,0.667768000000002
taylor,15,0.0001,0.667868000000002
bijvoorbeeld,15,0.0001,0.667968000000002
onderwerp,15,0.0001,0.668068000000002
gevoel,15,0.0001,0.668168000000002
dodelijk,15,0.0001,0.668268000000002
armoede,15,0.0001,0.668368000000002
kennis,15,0.0001,0.668468000000002
ziek,15,0.0001,0.6685680000000019
medicijn,15,0.0001,0.6686680000000019
zondag,15,0.0001,0.6687680000000019
lief,15,0.0001,0.6688680000000019
melden,15,0.0001,0.6689680000000019
titel,15,0.0001,0.6690680000000019
pls,15,0.0001,0.6691680000000019
partner,15,0.0001,0.6692680000000019
bestie,15,0.0001,0.6693680000000019
03,15,0.0001,0.6694680000000018
wijzen,15,0.0001,0.6695680000000018
dicht,15,0.0001,0.6696680000000018
licht,15,0.0001,0.6697680000000018
afsluiten,15,0.0001,0.6698680000000018
thema,15,0.0001,0.6699680000000018
vrachtwagen,14,9.3e-05,0.6700610000000018
trash,14,9.3e-05,0.6701540000000018
pan,14,9.3e-05,0.6702470000000018
terry,14,9.3e-05,0.6703400000000018
ns,14,9.3e-05,0.6704330000000018
optreden,14,9.3e-05,0.6705260000000018
34,14,9.3e-05,0.6706190000000019
favoriet,14,9.3e-05,0.6707120000000019
ateezofficial,14,9.3e-05,0.6708050000000019
trending,14,9.3e-05,0.6708980000000019
waarbij,14,9.3e-05,0.6709910000000019
aub,14,9.3e-05,0.6710840000000019
melding,14,9.3e-05,0.6711770000000019
aanslag,14,9.3e-05,0.6712700000000019
pakken,14,9.3e-05,0.6713630000000019
hahahaha,14,9.3e-05,0.6714560000000019
fan,14,9.3e-05,0.671549000000002
herhalen,14,9.3e-05,0.671642000000002
erbij,14,9.3e-05,0.671735000000002
onderdeel,14,9.3e-05,0.671828000000002
initiatief,14,9.3e-05,0.671921000000002
geschiedenis,14,9.3e-05,0.672014000000002
stuur,14,9.3e-05,0.672107000000002
blauw,14,9.3e-05,0.672200000000002
chauffeur,14,9.3e-05,0.672293000000002
redden,14,9.3e-05,0.672386000000002
rij,14,9.3e-05,0.672479000000002
gas,14,9.3e-05,0.6725720000000021
column,14,9.3e-05,0.6726650000000021
betreffen,14,9.3e-05,0.6727580000000021
ameland,14,9.3e-05,0.6728510000000021
jy,14,9.3e-05,0.6729440000000021
gaypop,14,9.3e-05,0.6730370000000021
hashtag,14,9.3e-05,0.6731300000000021
wedstrijd,14,9.3e-05,0.6732230000000021
bft,14,9.3e-05,0.6733160000000021
rustig,14,9.3e-05,0.6734090000000021
ruimte,14,9.3e-05,0.6735020000000022
cijfer,14,9.3e-05,0.6735950000000022
rust,14,9.3e-05,0.6736880000000022
etc,14,9.3e-05,0.6737810000000022
inkomen,14,9.3e-05,0.6738740000000022
ek,14,9.3e-05,0.6739670000000022
bak,14,9.3e-05,0.6740600000000022
lol,14,9.3e-05,0.6741530000000022
tja,14,9.3e-05,0.6742460000000022
lucht,14,9.3e-05,0.6743390000000022
lijn,14,9.3e-05,0.6744320000000023
番禺,14,9.3e-05,0.6745250000000023
luister,14,9.3e-05,0.6746180000000023
steunen,14,9.3e-05,0.6747110000000023
ontwikkeling,14,9.3e-05,0.6748040000000023
天河,14,9.3e-05,0.6748970000000023
wijk,14,9.3e-05,0.6749900000000023
psv,14,9.3e-05,0.6750830000000023
transfer,14,9.3e-05,0.6751760000000023
hy,14,9.3e-05,0.6752690000000023
海珠,14,9.3e-05,0.6753620000000023
白云,14,9.3e-05,0.6754550000000024
eruit,14,9.3e-05,0.6755480000000024
1016,14,9.3e-05,0.6756410000000024
groeien,14,9.3e-05,0.6757340000000024
handig,14,9.3e-05,0.6758270000000024
mei,14,9.3e-05,0.6759200000000024
aanwezig,14,9.3e-05,0.6760130000000024
serieus,14,9.3e-05,0.6761060000000024
veilig,14,9.3e-05,0.6761990000000024
makkelijk,14,9.3e-05,0.6762920000000024
wandel,14,9.3e-05,0.6763850000000025
punt,14,9.3e-05,0.6764780000000025
droog,14,9.3e-05,0.6765710000000025
slapen,14,9.3e-05,0.6766640000000025
or,14,9.3e-05,0.6767570000000025
voorbeeld,14,9.3e-05,0.6768500000000025
én,14,9.3e-05,0.6769430000000025
go,14,9.3e-05,0.6770360000000025
restaurant,14,9.3e-05,0.6771290000000025
cultuur,14,9.3e-05,0.6772220000000025
31,14,9.3e-05,0.6773150000000026
rood,14,9.3e-05,0.6774080000000026
inzetten,14,9.3e-05,0.6775010000000026
das,14,9.3e-05,0.6775940000000026
drama,13,8.7e-05,0.6776810000000025
blog,13,8.7e-05,0.6777680000000025
hoover,13,8.7e-05,0.6778550000000024
prio,13,8.7e-05,0.6779420000000024
zandvoort,13,8.7e-05,0.6780290000000023
tonen,13,8.7e-05,0.6781160000000023
koffie,13,8.7e-05,0.6782030000000022
orde,13,8.7e-05,0.6782900000000022
zu_demir,13,8.7e-05,0.6783770000000021
aanpassen,13,8.7e-05,0.6784640000000021
terras,13,8.7e-05,0.678551000000002
trek,13,8.7e-05,0.678638000000002
honderd,13,8.7e-05,0.6787250000000019
lijden,13,8.7e-05,0.6788120000000019
betrekken,13,8.7e-05,0.6788990000000018
do,13,8.7e-05,0.6789860000000018
grens,13,8.7e-05,0.6790730000000017
überhaupt,13,8.7e-05,0.6791600000000017
voorkomen,13,8.7e-05,0.6792470000000016
oproep,13,8.7e-05,0.6793340000000015
conclaaf,13,8.7e-05,0.6794210000000015
specialist,13,8.7e-05,0.6795080000000014
organisatie,13,8.7e-05,0.6795950000000014
pvv,13,8.7e-05,0.6796820000000013
groenlinks,13,8.7e-05,0.6797690000000013
fietser,13,8.7e-05,0.6798560000000012
band,13,8.7e-05,0.6799430000000012
zak,13,8.7e-05,0.6800300000000011
afscheid,13,8.7e-05,0.6801170000000011
voordeel,13,8.7e-05,0.680204000000001
jammer,13,8.7e-05,0.680291000000001
schiedam,13,8.7e-05,0.6803780000000009
dr,13,8.7e-05,0.6804650000000009
zes,13,8.7e-05,0.6805520000000008
aankomen,13,8.7e-05,0.6806390000000008
erover,13,8.7e-05,0.6807260000000007
overwegen,13,8.7e-05,0.6808130000000007
dorp,13,8.7e-05,0.6809000000000006
zojuist,13,8.7e-05,0.6809870000000006
buurt,13,8.7e-05,0.6810740000000005
china,13,8.7e-05,0.6811610000000005
el,13,8.7e-05,0.6812480000000004
strand,13,8.7e-05,0.6813350000000004
zonauang,13,8.7e-05,0.6814220000000003
aanbieden,13,8.7e-05,0.6815090000000003
80,13,8.7e-05,0.6815960000000002
steekincident,13,8.7e-05,0.6816830000000001
absoluut,13,8.7e-05,0.6817700000000001
ni,13,8.7e-05,0.681857
hey,13,8.7e-05,0.681944
generatie,13,8.7e-05,0.6820309999999999
meedoen,13,8.7e-05,0.6821179999999999
35,13,8.7e-05,0.6822049999999998
up,13,8.7e-05,0.6822919999999998
student,13,8.7e-05,0.6823789999999997
bedenken,13,8.7e-05,0.6824659999999997
verleden,13,8.7e-05,0.6825529999999996
vluchteling,13,8.7e-05,0.6826399999999996
ronny,13,8.7e-05,0.6827269999999995
plant,13,8.7e-05,0.6828139999999995
vertrekken,13,8.7e-05,0.6829009999999994
sorry,13,8.7e-05,0.6829879999999994
marketing,13,8.7e-05,0.6830749999999993
u17,13,8.7e-05,0.6831619999999993
momenteel,13,8.7e-05,0.6832489999999992
43,13,8.7e-05,0.6833359999999992
ongeveer,13,8.7e-05,0.6834229999999991
controle,13,8.7e-05,0.6835099999999991
vanwege,13,8.7e-05,0.683596999999999
blijkbaar,13,8.7e-05,0.683683999999999
taal,13,8.7e-05,0.6837709999999989
bedreigen,13,8.7e-05,0.6838579999999989
datum,13,8.7e-05,0.6839449999999988
ermee,13,8.7e-05,0.6840319999999988
macht,13,8.7e-05,0.6841189999999987
aanhouden,13,8.7e-05,0.6842059999999986
tafel,13,8.7e-05,0.6842929999999986
hotel,13,8.7e-05,0.6843799999999985
haven,13,8.7e-05,0.6844669999999985
kassa,13,8.7e-05,0.6845539999999984
commissie,13,8.7e-05,0.6846409999999984
game,13,8.7e-05,0.6847279999999983
pro,13,8.7e-05,0.6848149999999983
vlucht,13,8.7e-05,0.6849019999999982
pijn,13,8.7e-05,0.6849889999999982
inclusief,13,8.7e-05,0.6850759999999981
militair,13,8.7e-05,0.6851629999999981
uiteraard,13,8.7e-05,0.685249999999998
ommetje,13,8.7e-05,0.685336999999998
straat,13,8.7e-05,0.6854239999999979
schade,13,8.7e-05,0.6855109999999979
